66036, 38.663573319206414, -94.85209208766818
66051, 38.87999964517124, -94.81999926183302
66063, 38.87999964517124, -94.81999926183302
66077, 39.42583012188012, -95.14191283213619
66110, 39.094063463497875, -94.70509816173563
66113, 39.118822772591884, -94.7625839322766
66117, 39.11999964282108, -94.62000003227608
66119, 39.059999643407345, -94.61000003230342
66160, 39.059999643407345, -94.61000003230342
66201, 39.01999808088971, -94.67000003232158
66222, 39.019999122828985, -94.64999936176943
66225, 38.90485082311021, -94.68649913237392
66250, 38.938191858749526, -94.76850456980766
66251, 38.920015867652545, -94.65999466794923
66276, 39.02694347281219, -94.66734776176627
66279, 39.0162544359946, -94.80072881721266
66282, 38.94999917299934, -94.69000003235342
66283, 38.85999969536767, -94.66999936184202
66285, 38.96000125862062, -94.7399986912444
66286, 39.020000685737884, -94.71999936176938
66420, 38.97900692100844, -95.93155170437458
66426, 39.390032338834125, -96.40995711680986
66505, 39.10999917261288, -96.51000003228064
66601, 39.05415192274661, -95.67212319120159
66620, 38.94999969448436, -95.70999926180116
66624, 38.939999123023796, -95.69000003235794
66625, 39.04827482276075, -95.6795790734132
66626, 39.04793129983743, -95.68038852906103
66628, 39.04733759357696, -95.67518135448302
66629, 39.04547797954809, -95.68314763091098
66630, 39.04733759357696, -95.67518135448302
66636, 39.05734003996144, -95.76538935009569
66637, 39.04733759357696, -95.67518135448302
66642, 39.04733759357696, -95.67518135448302
66647, 39.02918653100294, -95.74580509121293
66652, 39.04733759357696, -95.67518135448302
66653, 39.04733759357696, -95.67518135448302
66667, 39.02918757280681, -95.74580106789954
66675, 39.1399908511923, -95.7499893034313
66683, 39.05352353985801, -95.67079415009746
66692, 39.04733759357696, -95.67518135448302
66699, 39.04827482276075, -95.67957773230874
66742, 37.92198912572484, -95.34224936226286
66759, 37.56850844328022, -95.94232229229601
66855, 38.13800157993038, -96.13592169161443
66961, 39.6999991212763, -97.80995711666733
67102, 37.069999128300296, -96.77991420250412
67201, 37.69660592637836, -97.341318550706
67221, 37.62971214281457, -97.25355602323154
67275, 37.673487730475394, -97.44403533292508
67276, 37.662122069985045, -97.2577650290997
67277, 37.66999912645679, -97.42995711758383
67278, 37.68999275885815, -97.33999466849991
67402, 38.84290308417547, -97.607785532402
67476, 38.543432040508435, -97.4273193681628
67504, 38.05349647535284, -97.929626973861
67585, 37.94056661721715, -97.86961680670359
67627, 38.92084572485272, -99.21053448165907
67905, 37.042206278389095, -100.9218906332018
